Date,Price,Open,High,Low,Vol.,Change %
03/26/2012,65.79,65.37,65.93,65.01,724.08K,1.23%
03/23/2012,64.99,64.95,65.06,64.52,251.31K,0.15%
03/22/2012,64.89,65.96,65.96,64.29,362.31K,0.05%
03/21/2012,64.86,65.08,65.11,64.5,229.81K,-0.09%
03/20/2012,64.92,64.6,65,64.12,356.87K,-0.14%
03/19/2012,65.01,64.33,65.38,64.33,116.19K,0.26%
03/16/2012,64.84,65.91,65.99,64.78,403.02K,-1.26%
03/15/2012,65.67,65.77,65.86,65.16,330.55K,-0.09%
03/14/2012,65.73,65.65,66.11,65.51,595.05K,0.17%
03/13/2012,65.62,64.27,65.77,64.23,630.39K,2.82%
03/12/2012,63.82,64.55,64.62,63.56,255.17K,-1.15%
03/09/2012,64.56,64.94,65,64.45,265.69K,-0.09%
03/08/2012,64.62,64.22,64.77,64.03,338.32K,1.92%
03/07/2012,63.4,62.37,63.67,62.24,207.65K,1.64%
03/06/2012,62.38,64.15,64.15,62.15,418.07K,-2.53%
03/05/2012,64,64.19,64.33,63.74,284.01K,-0.30%
03/02/2012,64.19,64.9,65.19,64.12,185.60K,-0.97%
03/01/2012,64.82,64,65.18,64,400.17K,1.44%
02/29/2012,63.9,64.42,64.69,63.7,333.55K,-0.90%
02/28/2012,64.48,63.97,64.6,63.97,336.95K,0.50%
02/27/2012,64.16,63.6,64.26,63.58,142.25K,-0.53%
02/24/2012,64.5,64.42,64.75,63.93,359.69K,0.03%
02/23/2012,64.48,64.14,64.76,64.11,307.93K,-0.02%
02/22/2012,64.49,64.2,64.7,64,661.69K,0.73%
02/21/2012,64.02,64.05,64.26,63.68,512.54K,-0.44%
02/17/2012,64.3,63.06,64.36,62.19,743.78K,1.84%
02/16/2012,63.14,62.56,63.24,62.08,335.57K,0.70%
02/15/2012,62.7,63.41,63.71,62.42,486.47K,-0.98%
02/14/2012,63.32,63.25,63.38,62.74,451.60K,-0.28%
02/13/2012,63.5,62.87,63.62,62.56,442.01K,1.05%
02/10/2012,62.84,63.17,63.28,62.17,404.56K,-0.46%
02/09/2012,63.13,63.59,63.71,62.9,585.47K,-0.60%
02/08/2012,63.51,62.5,63.58,62.5,1.48M,1.81%
02/07/2012,62.38,62.26,62.69,61.43,730.35K,-0.10%
02/06/2012,62.44,62.06,62.86,61.82,447.98K,-0.05%
02/03/2012,62.47,61.05,62.83,60.85,1.36M,3.14%
02/02/2012,60.57,60.71,60.9,60.34,1.69M,0.53%
02/01/2012,60.25,60.98,61.5,60.18,3.89M,-2.84%
01/31/2012,62.01,61.25,62.18,60.47,766.67K,1.79%
01/30/2012,60.92,57.93,61.36,57.93,1.18M,5.20%
01/27/2012,57.91,58.09,58.23,57.81,968.55K,-0.31%
01/26/2012,58.09,58.14,58.59,57.85,1.02M,-0.14%
01/25/2012,58.17,59.18,59.19,57.73,911.48K,0.12%
01/24/2012,58.1,58.1,58.38,57.94,564.95K,-0.12%
01/23/2012,58.17,58.26,58.56,57.6,490.88K,0.26%
01/20/2012,58.02,58.22,58.45,57.82,345.88K,-0.33%
01/19/2012,58.21,57.85,58.34,57.63,404.53K,0.74%
01/18/2012,57.78,57.21,57.89,57.12,420.96K,0.54%
01/17/2012,57.47,57.97,58.05,57.25,358.06K,-1.29%
01/13/2012,58.22,58.08,58.4,57.69,220.73K,-0.31%
01/12/2012,58.4,59.41,59.93,58.34,311.94K,-1.52%
01/11/2012,59.3,58.55,59.48,58.42,277.87K,1.21%
01/10/2012,58.59,59.75,59.89,58.23,240.66K,1.30%
01/09/2012,57.84,57.79,58.22,57.64,131.61K,0.56%
01/06/2012,57.52,57.78,57.79,56.87,458.92K,-4.40%
01/05/2012,60.17,59.98,60.68,59.23,238.95K,-0.68%
01/04/2012,60.58,60.03,60.93,60.03,128.56K,0.53%
01/03/2012,60.26,59.95,61,59.67,372.44K,1.18%
12/30/2011,59.56,58.84,59.82,58.57,157.43K,1.03%
12/29/2011,58.95,58.17,59.08,57.42,310.09K,1.01%
12/28/2011,58.36,57.98,58.97,56.92,377.57K,-1.40%
12/27/2011,59.19,61.37,61.37,58.97,447.77K,-3.71%
12/23/2011,61.47,61.39,62.15,60.99,185.34K,0.47%
12/22/2011,61.18,60.92,61.45,60.36,303.89K,0.43%
12/21/2011,60.92,60.51,60.96,59.99,252.43K,1.13%
12/20/2011,60.24,59.95,60.5,59.71,297.06K,2.05%
12/19/2011,59.03,59.49,60.77,58.89,512.20K,-0.99%
12/16/2011,59.62,58.26,59.89,58.12,305.55K,2.12%
12/15/2011,58.38,59.17,60.28,58.2,313.47K,-0.80%
12/14/2011,58.85,58.98,59.81,58.44,333.60K,-0.36%
12/13/2011,59.06,59.51,60.52,58.75,346.07K,-0.44%
12/12/2011,59.32,58.7,59.48,58.21,325.01K,-0.12%
12/09/2011,59.39,57.33,59.93,57.33,486.55K,4.14%
12/08/2011,57.03,57.32,58.49,56.48,138.97K,-0.97%
12/07/2011,57.59,56.88,57.87,56.4,249.74K,0.35%
12/06/2011,57.39,58.17,58.2,57.25,146.61K,-1.58%
12/05/2011,58.31,58.75,58.86,57.79,155.67K,0.48%
12/02/2011,58.03,58.55,58.97,57.72,189.25K,-0.10%
12/01/2011,58.09,57.32,58.17,57.16,248.11K,0.57%
11/30/2011,57.76,57.43,58.46,57.12,298.29K,3.05%
11/29/2011,56.05,56.42,56.78,55.93,192.83K,-0.64%
11/28/2011,56.41,56.21,56.53,55.81,218.65K,3.16%
11/25/2011,54.68,54.99,55.19,54.14,165.26K,0.04%
11/23/2011,54.66,56.46,56.51,54.64,189.15K,-4.12%
11/22/2011,57.01,56.63,57.84,55.67,269.40K,0.62%
11/21/2011,56.66,57.99,57.99,56.25,191.20K,-2.41%
11/18/2011,58.06,58.8,58.88,58,342.72K,-1.26%
11/17/2011,58.8,58.98,59.87,58.6,319.50K,0.00%
11/16/2011,58.8,58.93,59.93,58.72,247.97K,-0.84%
11/15/2011,59.3,58.55,59.46,58.55,169.13K,0.03%
11/14/2011,59.28,59.21,60.2,58.87,93.68K,-0.30%
11/11/2011,59.46,59.52,60.06,58.79,277.49K,0.92%
11/10/2011,58.92,60.94,60.96,58.7,271.77K,-2.68%
11/09/2011,60.54,60.05,61.25,60.05,435.09K,-1.80%
11/08/2011,61.65,60.56,61.72,60.35,231.47K,2.46%
11/07/2011,60.17,60.57,61.94,59.52,172.91K,-0.56%
11/04/2011,60.51,61.63,61.99,60.09,266.61K,-1.88%
11/03/2011,61.67,62.16,62.8,60.65,304.09K,0.80%
11/02/2011,61.18,61.74,62.77,60.9,327.37K,0.00%
11/01/2011,61.18,60.36,61.77,56.92,480.66K,-1.92%
10/31/2011,62.38,62.65,63.2,62.26,249.48K,-2.64%
10/28/2011,64.07,63.73,64.5,62.38,338.21K,-0.44%
10/27/2011,64.35,63.09,64.49,62.39,729.96K,4.72%
10/26/2011,61.45,61.59,61.64,60.78,149.88K,0.64%
10/25/2011,61.06,61.09,61.91,60.72,358.05K,-1.02%
10/24/2011,61.69,60.88,61.95,60.88,174.64K,1.41%
10/21/2011,60.83,59.68,60.83,59.68,204.82K,2.72%
10/20/2011,59.22,59.6,60.58,58.84,195.25K,-1.22%
10/19/2011,59.95,60.21,60.69,59.5,193.61K,-0.55%
10/18/2011,60.28,60.66,60.66,59.3,522.93K,0.52%
10/17/2011,59.97,59.63,60.33,58.8,307.06K,-0.02%
10/14/2011,59.98,62.51,62.51,59.4,197.04K,1.35%
10/13/2011,59.18,58.97,59.76,58,272.72K,-0.12%
10/12/2011,59.25,59.5,59.53,58.6,558.45K,1.66%
10/11/2011,58.28,57.49,58.66,57.48,361.36K,0.60%
10/10/2011,57.93,57.97,58.3,57.36,334.88K,2.17%
10/07/2011,56.7,58.27,58.48,56.47,431.45K,-1.53%
10/06/2011,57.58,56.85,57.7,56.34,452.36K,1.79%
10/05/2011,56.57,55.89,56.64,55.12,315.87K,1.42%
10/04/2011,55.78,54.1,55.93,53.64,457.95K,1.97%
10/03/2011,54.7,55.94,56.68,54.54,491.53K,-1.80%
09/30/2011,55.7,56.61,56.97,55.63,245.51K,-3.03%
09/29/2011,57.44,57.26,58.13,56.51,432.02K,2.57%
09/28/2011,56,57.71,58.18,55.98,438.94K,-3.00%
09/27/2011,57.73,58.7,58.7,56.76,704.89K,2.83%
09/26/2011,56.14,57.59,57.59,55.5,856.99K,-1.34%
09/23/2011,56.9,58.3,58.65,56.63,745.58K,-2.33%
09/22/2011,58.26,60,60,57.67,482.86K,-3.08%
09/21/2011,60.11,62.11,62.15,60.08,372.82K,-4.37%
09/20/2011,62.86,63.71,64.25,62.65,188.40K,-1.19%
09/19/2011,63.62,64.54,64.88,63.36,229.99K,-3.39%
09/16/2011,65.85,63.86,66.02,63,866.18K,3.38%
09/15/2011,63.7,63.26,63.82,62.78,149.84K,1.53%
09/14/2011,62.74,62.62,63.17,61.6,232.25K,0.54%
09/13/2011,62.4,62.85,62.98,62,321.12K,-0.41%
09/12/2011,62.66,63.19,64.41,61.52,378.40K,-2.43%
09/09/2011,64.22,64.63,65.8,63.78,357.89K,-1.74%
09/08/2011,65.36,65.44,65.69,64.56,99.58K,-0.24%
09/07/2011,65.52,64.8,65.62,64.64,239.63K,2.89%
09/06/2011,63.68,62.53,64.28,62.53,387.49K,-1.56%
09/02/2011,64.69,65.36,66.17,64.33,188.12K,-2.15%
09/01/2011,66.11,65.78,66.91,65.76,644.32K,0.50%
08/31/2011,65.78,64.83,65.88,64.41,309.10K,2.21%
08/30/2011,64.36,63.63,64.95,63.13,152.91K,0.88%
08/29/2011,63.8,62.18,63.93,61.99,254.16K,3.79%
08/26/2011,61.47,61,61.83,60.11,216.38K,0.03%
08/25/2011,61.45,63.33,63.37,61.08,227.64K,-1.79%
08/24/2011,62.57,61.58,62.74,60.87,252.98K,1.28%
08/23/2011,61.78,60.95,61.85,60,311.19K,1.76%
08/22/2011,60.71,61.4,61.72,60.26,602.59K,1.18%
08/19/2011,60,61.2,62.25,60,282.69K,-3.05%
08/18/2011,61.89,63.96,64.84,61.65,291.03K,-5.54%
08/17/2011,65.52,65.18,66.03,64.3,209.70K,1.05%
08/16/2011,64.84,64.67,65.13,63.83,240.64K,-1.25%
08/15/2011,65.66,64.36,65.84,64.18,224.92K,3.40%
08/12/2011,63.5,61.5,63.56,61.11,247.79K,3.96%
08/11/2011,61.08,59.83,61.44,59.39,308.85K,3.11%
08/10/2011,59.24,60.11,60.85,58.4,285.51K,-2.79%
08/09/2011,60.94,58.24,60.98,57.47,602.47K,7.06%
08/08/2011,56.92,59.95,60.14,56.45,414.39K,-7.48%
08/05/2011,61.52,62.27,62.27,59.96,377.69K,-0.89%
08/04/2011,62.07,65.44,66.09,61.97,360.16K,-4.79%
08/03/2011,65.19,65.28,65.55,64.2,293.22K,-0.26%
08/02/2011,65.36,66.84,67.27,65.32,209.06K,-2.16%
08/01/2011,66.8,66.91,67.1,66.09,475.79K,0.75%
07/29/2011,66.3,65.42,66.41,65.42,274.30K,0.35%
07/28/2011,66.07,65.28,66.5,65.16,345.07K,1.01%
07/27/2011,65.41,65.67,66.24,65.17,297.03K,-0.68%
07/26/2011,65.86,66.53,66.53,65.55,216.86K,-0.83%
07/25/2011,66.41,65.73,66.59,65.29,196.59K,0.51%
07/22/2011,66.07,66.43,66.67,65.74,217.42K,-0.63%
07/21/2011,66.49,66.29,66.68,66.12,274.65K,0.41%
07/20/2011,66.22,65.3,66.24,65.15,123.16K,1.74%
07/19/2011,65.09,64.29,65.2,64.29,196.32K,1.40%
07/18/2011,64.19,63.52,64.19,62.73,183.64K,0.38%
07/15/2011,63.95,64.7,64.71,63.24,296.21K,-0.51%
07/14/2011,64.28,65,65.11,64.17,358.09K,-0.65%
07/13/2011,64.7,64.66,65.33,64.35,289.21K,0.70%
07/12/2011,64.25,64.48,64.68,63.68,442.75K,-0.43%
07/11/2011,64.53,65.62,65.66,63.87,262.56K,-2.20%
07/08/2011,65.98,66.02,66.06,65.33,141.13K,-0.41%
07/07/2011,66.25,67.4,67.46,65.78,254.70K,-0.73%
07/06/2011,66.74,66.4,67.18,66.18,375.64K,-0.12%
07/05/2011,66.82,67.32,67.34,66.35,385.14K,-0.79%
07/01/2011,67.35,66.9,67.48,66.53,353.93K,0.93%
06/30/2011,66.73,66.75,66.98,65.85,532.07K,-0.13%
06/29/2011,66.82,66.98,67.14,66.32,341.75K,0.12%
06/28/2011,66.74,66.75,66.91,66.1,364.27K,0.56%
06/27/2011,66.37,66.02,66.63,65.95,139.67K,0.53%
06/24/2011,66.02,65.86,66.35,65.51,122.59K,-0.02%
06/23/2011,66.03,65.64,66.09,64.3,168.42K,-1.05%
06/22/2011,66.73,66.4,66.9,66.1,147.94K,0.03%
06/21/2011,66.71,66.78,67,66.61,199.94K,0.54%
06/20/2011,66.35,66.72,66.95,66,193.25K,-0.41%
06/17/2011,66.62,65.07,66.99,65.07,337.86K,3.03%
06/16/2011,64.66,65.12,65.24,64.4,225.20K,-1.15%
06/15/2011,65.41,66.07,66.42,65.22,191.18K,-1.54%
06/14/2011,66.43,69.87,69.87,66.25,264.01K,-0.40%
06/13/2011,66.7,67.14,67.14,66.39,129.05K,-0.46%
06/10/2011,67.01,66.41,67.2,65.53,228.11K,0.57%
06/09/2011,66.63,66.28,66.8,65.28,401.68K,0.15%
06/08/2011,66.53,66,66.83,65.95,287.47K,0.80%
06/07/2011,66,64.26,66.5,64.26,355.10K,3.30%
06/06/2011,63.89,66.65,66.65,63.84,219.97K,-4.14%
06/03/2011,66.65,66.35,66.97,65.72,204.30K,-0.16%
06/02/2011,66.76,66.72,67.66,66.47,326.90K,0.21%
06/01/2011,66.62,66.7,67.31,66.46,336.41K,-0.05%
05/31/2011,66.65,65.39,66.98,63.87,520.14K,2.38%
05/27/2011,65.1,64.75,65.69,64.75,251.31K,0.34%
05/26/2011,64.88,64.02,64.92,63.67,163.08K,1.42%
05/25/2011,63.97,64.04,64.38,63.46,175.80K,-0.61%
05/24/2011,64.36,64.51,64.97,63.47,131.91K,0.05%
05/23/2011,64.33,64.44,64.51,63.94,71.40K,-0.85%
05/20/2011,64.88,64.87,65.04,62.6,75.95K,-0.03%
05/19/2011,64.9,65.58,65.58,64.5,151.23K,-0.61%
05/18/2011,65.3,65.24,65.5,64.85,151.71K,0.14%
05/17/2011,65.21,64.16,65.34,63.48,329.07K,1.43%
05/16/2011,64.29,64.32,64.98,63.96,326.62K,-0.94%
05/13/2011,64.9,64.7,65.17,63.98,215.65K,0.48%
05/12/2011,64.59,64.07,64.68,63.74,104.98K,0.17%
05/11/2011,64.48,64.96,65.37,63.99,303.57K,-1.06%
05/10/2011,65.17,64.28,65.2,63.95,190.47K,1.51%
05/09/2011,64.2,62.97,64.54,62.7,208.53K,2.18%
05/06/2011,62.83,63.34,64.1,62.43,303.01K,-0.62%
05/05/2011,63.22,64.06,64.07,62.71,221.45K,-1.62%
05/04/2011,64.26,63.8,64.3,63.08,215.04K,0.97%
05/03/2011,63.64,63.89,64.01,62.99,461.59K,-1.01%
05/02/2011,64.29,66.17,66.17,64.08,365.57K,-2.96%
04/29/2011,66.25,65.22,66.33,64.75,217.11K,1.39%
04/28/2011,65.34,65.33,65.57,64.84,134.84K,0.02%
04/27/2011,65.33,64.67,65.4,63.74,243.52K,0.99%
04/26/2011,64.69,63.58,64.74,63.2,314.74K,1.19%
